Code,Group,Sub group,Section,Object,Title,NBS Code,NRM
Ac,,,,,Activities,,
Co,,,,,Complexes,,
EF,,,,,Elements/ functions,,
En,,,,,Entities,,
FI,,,,,Form of Information,,
PM,,,,,Project Management,,
Pr,,,,,Products,,
SL,,,,,Spaces/ locations,,
Ss,,,,,Systems,,
TE,,,,,Tools and Equipment,,
Zz,,,,,CAD,,
Ro,,,,,Roles,,
Ac_05,05,,,,Project management activities,,
Ac_05_00,05,00,,,Strategy stage activities,,
Ac_05_00_10,05,00,10,,Business case development,,
Ac_05_00_80,05,00,80,,Strategic brief preparation,,
Ac_05_00_82,05,00,82,,Strategic brief submission,,
Ac_05_10,05,10,,,Brief stage activities,,
Ac_05_10_15,05,10,15,,Cost estimate preparation,,
Ac_05_10_17,05,10,17,,Cost estimate submission,,
Ac_05_10_29,05,10,29,,Feasibility study preparation,,
Ac_05_10_31,05,10,31,,Feasibility study submission,,
Ac_05_10_61,05,10,61,,Preliminary design preparation,,
Ac_05_10_63,05,10,63,,Preliminary design submission,,
Ac_05_10_65,05,10,65,,Project brief and objectives preparation,,
Ac_05_10_67,05,10,67,,Project brief and objectives submission,,
Ac_05_20,05,20,,,Concept stage activities,,
Ac_05_20_15,05,20,15,,Concept cost report preparation,,
Ac_05_20_17,05,20,17,,Concept cost report submission,,
Ac_05_20_21,05,20,21,,Concept design development,,
Ac_05_20_23,05,20,23,,Concept design report preparation,,
Ac_05_20_25,05,20,25,,Concept design report submission,,
Ac_05_30,05,30,,,Definition stage activities,,
Ac_05_30_03,05,30,03,,Agreement negotiating,,
Ac_05_30_10,05,30,10,,Building regulation assessing,,
Ac_05_30_21,05,30,21,,Definition design cost report preparation,,
Ac_05_30_23,05,30,23,,Definition design cost report submission,,
Ac_05_30_25,05,30,25,,Definition design development,,
Ac_05_30_27,05,30,27,,Definition design report preparation,,
Ac_05_30_28,05,30,28,,Definition design submission,,
Ac_05_30_29,05,30,29,,Drainage adoption agreeing,,
Ac_05_30_37,05,30,37,,Highways adoption agreeing,,
Ac_05_30_60,05,30,60,,Party wall notices agreeing,,
Ac_05_30_64,05,30,64,,Planning preparation,,
Ac_05_30_85,05,30,85,,Sustainability assessing,,
Ac_05_40,05,40,,,Design stage activities,,
Ac_05_40_60,05,40,60,,Prototype requesting,,
Ac_05_40_70,05,40,70,,Sample requesting,,
Ac_05_40_85,05,40,85,,Technical design cost report preparation,,
Ac_05_40_87,05,40,87,,Technical design development,,
Ac_05_40_89,05,40,89,,Technical design report preparation,,
Ac_05_40_91,05,40,91,,Technical design submission,,
Ac_05_50,05,50,,,Build and commission stage activities,,
Ac_05_50_15,05,50,15,,Contractor mobilizing,,
Ac_05_50_41,05,50,41,,Information submitting,,
Ac_05_50_43,05,50,43,,Inspecting,,
Ac_05_50_51,05,50,51,,Measuring,,
Ac_05_50_54,05,50,54,,Monitoring,,
Ac_05_50_60,05,50,60,,Prototype submission,,
Ac_05_50_70,05,50,70,,Sample submission,,
Ac_05_50_72,05,50,72,,Setting out,,
Ac_05_50_75,05,50,75,,Starting on site,,
Ac_05_50_85,05,50,85,,Tender analyzing,,
Ac_05_50_87,05,50,87,,Tender negotiating,,
Ac_05_50_89,05,50,89,,Tender recommendation reporting,,
Ac_05_50_91,05,50,91,,Timber sourcing,45-60-90/340 Timber procurement;,
Ac_05_50_97,05,50,97,,Works commencing,,
Ac_05_60,05,60,,,Handover and closeout stage activities,,
Ac_05_60_10,05,60,10,,Building contract administrating,,
Ac_05_60_15,05,60,15,,Completing,,
Ac_05_60_30,05,60,30,,Final clean,,
Ac_05_60_35,05,60,35,,Handing over,,
Ac_05_60_60,05,60,60,,Partial handing over,,
Ac_05_60_70,05,60,70,,Rectifying non-compliant items,,
Ac_05_60_80,05,60,80,,Sectional completing,,
Ac_05_70,05,70,,,Operation and end of life stage activities,,
Ac_05_70_10,05,70,10,,Building user assisting,,
Ac_05_70_48,05,70,48,,Logistics,,
Ac_10,10,,,,"Preparation, construction and repair",,
Ac_10_10,10,10,,,Deconstruction and demolition,,
Ac_10_10_20,10,10,20,,Deconstruction,10-45-20/110 Deconstruction system;,0.2.1 Demolition works (default); 7.1.1 Minor demolition and alteration works;
Ac_10_10_25,10,10,25,,Demolition,10-45-20/120 Demolition system;,8.1.1 Site clearance; 0.2.1 Demolition works (default); 7.1.1 Minor demolition and alteration works;
Ac_10_20,10,20,,,Decontamination,,
Ac_10_30,10,30,,,Site clearance,,
Ac_10_30_10,10,30,10,,Bush and scrub removal,,
Ac_10_30_15,10,30,15,,Constructed material clearance,,
Ac_10_30_80,10,30,80,,Soil removal,,
Ac_10_30_90,10,30,90,,Tree removal,,
Ac_10_40,10,40,,,Construction,,
Ac_10_40_08,10,40,08,,Bricklaying,,
Ac_10_40_11,10,40,11,,Carpentry and joinery,,
Ac_10_40_13,10,40,13,,Carpet laying,,
Ac_10_40_22,10,40,22,,Diamond drilling,,
Ac_10_40_25,10,40,25,,Ductwork installing,,
Ac_10_40_27,10,40,27,,Electrical system installing,,
Ac_10_40_30,10,40,30,,Formwork installing,,
Ac_10_40_41,10,40,41,,Internal fitting out,,
Ac_10_40_60,10,40,60,,Painting and decorating,,
Ac_10_40_63,10,40,63,,Pipe fitting,,
Ac_10_40_65,10,40,65,,Plastering and rendering,,
Ac_10_40_67,10,40,67,,Plumbing,,
Ac_10_40_88,10,40,88,,Tiling,,
Ac_10_60,10,60,,,Protection activities,,
Ac_10_60_90,10,60,90,,Tree protecting,,
Ac_10_70,10,70,,,"Remediation, repair and renovation",,
Ac_10_70_65,10,70,65,,Remediation,,
Ac_10_70_70,10,70,70,,Renovation,,
Ac_10_70_75,10,70,75,,Repair,,
Ac_10_80,10,80,,,Structure moving,,
Ac_15,15,,,,Survey activities,,
Ac_15_05,15,05,,,Aquatic surveying,,
Ac_15_05_11,15,05,11,,Canals surveying,,
Ac_15_05_15,15,05,15,,Coastal surveying,,
Ac_15_05_36,15,05,36,,Hydrological surveying,,
Ac_15_05_46,15,05,46,,Lakes and ponds surveying,,
Ac_15_05_70,15,05,70,,Reservoirs surveying,,
Ac_15_05_72,15,05,72,,Rivers and streams surveying,,
Ac_15_05_73,15,05,73,,River estuary surveying,,
Ac_15_10,15,10,,,Surveying methods,,
Ac_15_10_01,15,10,01,,Acoustic surveying,,
Ac_15_10_03,15,10,03,,Aerial surveying,,
Ac_15_10_10,15,10,10,,Borehole surveying,,
Ac_15_10_14,15,10,14,,Closed-circuit television surveying,,
Ac_15_10_22,15,10,22,,Desk top studying,10-10-45/610 Desk study for ground investigation;,
Ac_15_10_32,15,10,32,,Geophysical surveying,10-10-75/135 Geophysical survey;,11.1.2 Other consultants' fees (default); 0.3.1 Temporary support to adjacent structures; 9.2.6 Control and protection;
Ac_15_10_34,15,10,34,,Ground-penetrating radar surveying,,
Ac_15_10_70,15,10,70,,Radio frequency location surveying,,
Ac_15_10_80,15,10,80,,Satellite surveying,,
Ac_15_10_88,15,10,88,,Thermal imaging surveying,,
Ac_15_10_90,15,10,90,,Trial holes surveying,,
Ac_15_15,15,15,,,Building services condition surveying,10-20-75/110 Engineering services survey;,11.1.1 Project team and design team consultants' fees (default);
Ac_15_15_06,15,15,06,,Below-ground services surveying,10-10-95/110 Underground services survey;,11.1.2 Other consultants' fees (default);
Ac_15_15_08,15,15,08,,"Boilers, heating and hot water systems surveying",,
Ac_15_15_11,15,15,11,,Catering equipment surveying,,
Ac_15_15_15,15,15,15,,Cold water and water treatment systems surveying,,
Ac_15_15_16,15,15,16,,Control systems surveying,,
Ac_15_15_28,15,15,28,,Escalator and moving pavement systems surveying,,
Ac_15_15_30,15,15,30,,Fire alarm systems surveying,,
Ac_15_15_34,15,15,34,,Generators system surveying,,
Ac_15_15_47,15,15,47,,Lift installation surveying,,
Ac_15_15_48,15,15,48,,Low voltage general power electrical installations surveying,70-70-40/130 Inspection and testing of existing electrical installations;,7.2.1 Repairs to existing services (default);
Ac_15_15_71,15,15,71,,Refrigeration systems surveying,,
Ac_15_15_82,15,15,82,,Sprinkler systems surveying,,
Ac_15_15_95,15,15,95,,Ventilation and air conditioning systems surveying,,
Ac_15_20,15,20,,,Ecological and environmental surveying,,
Ac_15_20_03,15,20,03,,Animal conservation assessment surveying,40-10-06/105 Animal conservation assessment survey;,0.6.3 Other extraordinary site investigation works (default);
Ac_15_20_05,15,20,05,,Arboricultural surveying,10-10-75/105 Arboricultural survey;,11.3.1 Main contractor's design consultants' fees; 11.1.2 Other consultants' fees (default); 9.2.6 Control and protection;
Ac_15_20_08,15,20,08,,Bird and pest surveying,10-10-75/106 Bird and pest survey;,11.1.2 Other consultants' fees; 4.1.8 Bird and vermin control (default);
Ac_15_20_25,15,20,25,,Ecological building surveying,,
Ac_15_20_27,15,20,27,,Ecological site surveying,10-10-75/125 Ecological survey;,11.1.2 Other consultants' fees (default); 9.2.6 Control and protection;
Ac_15_20_28,15,20,28,,Environmental impact assessment surveying,,
Ac_15_20_40,15,20,40,,Invasive species surveying,10-10-75/140 Invasive species survey;,11.1.2 Other consultants' fees (default); 9.2.6 Control and protection;
Ac_15_20_46,15,20,46,,Landscape character assessing,,
Ac_15_20_48,15,20,48,,Landscape visual assessing,,
Ac_15_20_56,15,20,56,,Nuisance animal species surveying,10-10-75/107 Invasive and nuisance animal species survey;,11.1.2 Other consultants' fees; 4.1.8 Bird and vermin control (default);
Ac_15_20_58,15,20,58,,Ornithological surveying,,
Ac_15_20_85,15,20,85,,Strategic environmental assessing,,
Ac_15_30,15,30,,,Geometric surveying,,
Ac_15_30_50,15,30,50,,Measured and metric surveying,,
Ac_15_30_90,15,30,90,,Topographical surveying,10-10-75/185 Topographic survey;,11.3.1 Main contractor's design consultants' fees; 11.1.2 Other consultants' fees (default); 9.2.6 Control and protection;
Ac_15_40,15,40,,,Hazardous material surveying,10-20-30/120 Deleterious materials survey;,11.1.2 Other consultants' fees (default);
Ac_15_40_05,15,40,05,,Asbestos surveying,,
Ac_15_40_45,15,40,45,,Lead paint surveying,,
Ac_15_40_70,15,40,70,,Radon and hazardous ground gases surveying,,
Ac_15_45,15,45,,,Historic building and site surveying,,
Ac_15_45_35,15,45,35,,Historic building surveying,,
Ac_15_45_37,15,45,37,,Historic site surveying,10-10-75/110 Assessment survey;,11.1.3 Site investigation fees (default); 9.2.6 Control and protection;
Ac_15_50,15,50,,,Building fabric surveying,,
Ac_15_50_10,15,50,10,,Building surveying,10-20-30/110 Building survey;,11.1.2 Other consultants' fees (default); 0.3.1 Temporary support to adjacent structures;
Ac_15_50_15,15,50,15,,Concealed elements surveying,,
Ac_15_50_17,15,50,17,,Concrete cover surveying,,
Ac_15_50_20,15,50,20,,Damp ingress and excess moisture surveying,10-20-30/130 Specialist or elemental survey;,11.1.2 Other consultants' fees (default);
Ac_15_50_22,15,50,22,,Dilapidations surveying,,
Ac_15_50_25,15,50,25,,"Doors, windows and glazing surveying",,
Ac_15_50_50,15,50,50,,Masonry surveying,,
Ac_15_50_52,15,50,52,,Metalwork surveying,,
Ac_15_50_73,15,50,73,,Roof surveying,,
Ac_15_50_85,15,50,85,,Structural surveying,10-20-60/180 Structural appraisal;,11.1.1 Project team and design team consultants' fees (default);
Ac_15_50_90,15,50,90,,Timber surveying,10-70-90/105 Timber defects survey;,11.3.1 Main contractor's design consultants' fees; 11.1.2 Other consultants' fees (default);
Ac_15_55,15,55,,,Performance surveying,,
Ac_15_55_02,15,55,02,,Access auditing,10-20-60/105 Access audit;,11.1.2 Other consultants' fees (default);
Ac_15_55_04,15,55,04,,Acoustics and noise transfer surveying,10-20-60/110 Building fabric performance survey;,11.1.2 Other consultants' fees (default);
Ac_15_55_06,15,55,06,,Airtightness surveying,,
Ac_15_55_26,15,55,26,,Energy assessment surveying,10-20-60/125 Energy audits and assessments;,11.1.2 Other consultants' fees (default);
Ac_15_55_30,15,55,30,,Fire protection surveying,,
Ac_15_55_75,15,55,75,,Security auditing,10-20-60/175 Security audit;,11.1.2 Other consultants' fees (default);
Ac_15_60,15,60,,,Rail track surveying,,
Ac_15_70,15,70,,,Road and bridge surveying,,
Ac_15_70_70,15,70,70,,Road safety auditing,,
Ac_15_70_90,15,70,90,,Traffic surveying,,
Ac_15_75,15,75,,,Ground investigating,,
Ac_15_75_20,15,75,20,,Geochemical surveying,,
Ac_15_75_25,15,75,25,,Geoenvironmental exploratory investigating,,
Ac_15_75_30,15,75,30,,Geoenvironmental ground investigating,,
Ac_15_75_35,15,75,35,,Geological boundaries surveying,,
Ac_15_75_40,15,75,40,,Geological faults surveying,,
Ac_15_75_45,15,75,45,,Geological surveying,,
Ac_15_75_50,15,75,50,,Geotechnical ground investigating,10-10-45/135 Geotechnical ground investigation;,11.1.3 Site investigation fees (default);
Ac_15_75_55,15,75,55,,Geotechnical substructure investigating,,
Ac_15_75_60,15,75,60,,Ground levels surveying,,
Ac_15_75_65,15,75,65,,Ground water table surveying,,
Ac_15_75_70,15,75,70,,Preliminary site investigating,10-10-45/165 Preliminary geotechnical ground investigation;,11.1.3 Site investigation fees (default);
Ac_15_75_80,15,75,80,,Soil surveying,,
Ac_15_80,15,80,,,Site surveying,,
Ac_15_80_65,15,80,65,,Preliminary site surveying,10-10-75/160 Preliminary site survey;,11.1.3 Site investigation fees (default); 9.2.6 Control and protection;
Ac_15_80_92,15,80,92,,Utilities surveying,,
Ac_15_90,15,90,,,Tunnel surveying,,
Ac_20,20,,,,"Administrative, commercial and protective services activities",,
Ac_20_10,20,10,,,Legislative activities,,
Ac_20_10_47,20,10,47,,Legislating activities,,
Ac_20_10_66,20,10,66,,Public viewing of legislating activities,,
Ac_20_15,20,15,,,Administrative office activities,,
Ac_20_15_13,20,15,13,,Confidential meetings,,
Ac_20_15_15,20,15,15,,Counter service,,
Ac_20_15_22,20,15,22,,Desk-based office tasks,,
Ac_20_15_50,20,15,50,,Meetings,,
Ac_20_15_59,20,15,59,,Office maintenance tasks,,
Ac_20_15_71,20,15,71,,Reception tasks,,
Ac_20_15_73,20,15,73,,Recruitment,,
Ac_20_45,20,45,,,Motor vehicle maintenance and fuelling activities,,
Ac_20_45_30,20,45,30,,Fuel station air and water dispensing,,
Ac_20_45_31,20,45,31,,Fuel station fuel storing,,
Ac_20_45_51,20,45,51,,Motor vehicle fuelling,,
Ac_20_45_53,20,45,53,,Motor vehicle maintaining,,
Ac_20_50,20,50,,,Commercial activities,,
Ac_20_50_03,20,50,03,,Ambient products wholesale selling,,
Ac_20_50_05,20,50,05,,Auctioning,,
Ac_20_50_12,20,50,12,,Checking out and paying,,
Ac_20_50_22,20,50,22,,Department store retail selling,,
Ac_20_50_29,20,50,29,,Financial and professional services activity,,
Ac_20_50_32,20,50,32,,Food and drink retail selling,,
Ac_20_50_33,20,50,33,,General retail selling,,
Ac_20_50_36,20,50,36,,Hair and beauty treatment activities,,
Ac_20_50_45,20,50,45,,Kiosk retail selling,,
Ac_20_50_47,20,50,47,,Livestock wholesale selling,,
Ac_20_50_50,20,50,50,,Mail order sorting and despatching,,
Ac_20_50_51,20,50,51,,Market retail selling,,
Ac_20_50_55,20,50,55,,Motor vehicle selling,,
Ac_20_50_70,20,50,70,,Refrigerated products wholesale selling,,
Ac_20_50_85,20,50,85,,Supermarket retail selling,,
Ac_20_50_87,20,50,87,,Tattooing and piercing,,
Ac_20_50_90,20,50,90,,Trying out goods,,
Ac_20_50_96,20,50,96,,Waste and scrap wholesale selling,,
Ac_20_55,20,55,,,Postal communications activities,,
Ac_20_55_45,20,55,45,,Letter sorting,,
Ac_20_55_60,20,55,60,,Parcel sorting,,
Ac_20_60,20,60,,,Military protective activities,,
Ac_20_60_08,20,60,08,,Bombardment sheltering,,
Ac_20_60_70,20,60,70,,Radioactive fallout sheltering,,
Ac_20_62,20,62,,,Parade activities,,
Ac_20_62_65,20,62,65,,Parading,,
Ac_20_65,20,65,,,Law enforcement activities,,
Ac_20_65_08,20,65,08,,Breathalyzing,,
Ac_20_65_15,20,65,15,,Counter terrorism activities,,
Ac_20_65_19,20,65,19,,Custody activities,,
Ac_20_65_40,20,65,40,,Identification parading,,
Ac_20_65_59,20,65,59,,Operational activities,,
Ac_20_65_65,20,65,65,,Police detaining,,
Ac_20_65_87,20,65,87,,Testing for illegal substances,,
Ac_20_65_94,20,65,94,,Victim examining,,
Ac_20_70,20,70,,,Judicial activities,,
Ac_20_70_15,20,70,15,,Conducting trials and hearings,,
Ac_20_70_23,20,70,23,,Defendant seating,,
Ac_20_70_27,20,70,27,,Evidence drying,,
Ac_20_70_41,20,70,41,,Judicial seating,,
Ac_20_70_44,20,70,44,,Jury seating,,
Ac_20_70_68,20,70,68,,Public gallery viewing,,
Ac_20_70_93,20,70,93,,Victim supporting,,
Ac_20_70_94,20,70,94,,Vulnerable victim supporting,,
Ac_20_70_95,20,70,95,,Vulnerable witness supporting,,
Ac_20_70_97,20,70,97,,Witness standing,,
Ac_20_70_98,20,70,98,,Witness supporting,,
Ac_20_75,20,75,,,Detention activities,,
Ac_20_75_12,20,75,12,,Close supervising,,
Ac_20_75_15,20,75,15,,Communal inmate day activities,,
Ac_20_75_20,20,75,20,,Detainee exercising,,
Ac_20_75_22,20,75,22,,Detainee processing ,,
Ac_20_75_35,20,75,35,,Guarding detainees,,
Ac_20_75_38,20,75,38,,Holding of prisoners,,
Ac_20_75_41,20,75,41,,Inmate exercising,,
Ac_20_75_44,20,75,44,,Juvenile detaining,,
Ac_20_75_67,20,75,67,,Prison detaining,,
Ac_20_75_75,20,75,75,,Secure entering and exiting,,
Ac_20_75_77,20,75,77,,Secure visiting,,
Ac_20_75_95,20,75,95,,Vehicle impounding,,
Ac_20_80,20,80,,,Weapons training activities,,
Ac_20_80_29,20,80,29,,Firearms training,,
Ac_20_80_31,20,80,31,,Firing of weapons,,
Ac_20_85,20,85,,,Security activities,,
Ac_20_85_08,20,85,08,,Biometric identifying,,
Ac_20_85_63,20,85,63,,Pedestrian security checking,,
Ac_20_85_77,20,85,77,,Secure activities,,
Ac_20_85_79,20,85,79,,Sensitive activities,,
Ac_20_85_95,20,85,95,,Vehicular security checking,,
Ac_20_90,20,90,,,Incident support activities,,
Ac_20_90_31,20,90,31,,Fire training,,
Ac_20_90_41,20,90,41,,Incident prevention,,
Ac_20_90_42,20,90,42,,Incident support,,
Ac_20_90_78,20,90,78,,Sheltering from fire,,
Ac_25,25,,,,"Cultural, educational, scientific and information activities",,
Ac_25_05,25,05,,,Commemoration activities,,
Ac_25_05_15,25,05,15,,Commemoration events,,
Ac_25_10,25,10,,,Educational activities,,
Ac_25_10_05,25,10,05,,Assembling,,
Ac_25_10_15,25,10,15,,Communal educational activities,,
Ac_25_10_26,25,10,26,,Driving tuition,,
Ac_25_10_35,25,10,35,,Group work,,
Ac_25_10_47,25,10,47,,Lecturing,,
Ac_25_10_71,25,10,71,,Researching,,
Ac_25_10_78,25,10,78,,Seminar activities,,
Ac_25_10_84,25,10,84,,Studying,,
Ac_25_10_88,25,10,88,,Teaching,,
Ac_25_10_90,25,10,90,,Training,,
Ac_25_20,25,20,,,Design and craft activities,,
Ac_25_20_13,25,20,13,,Ceramics making,,
Ac_25_20_15,25,20,15,,Craft activities,,
Ac_25_20_21,25,20,21,,Designing,,
Ac_25_20_24,25,20,24,,Drawing,,
Ac_25_20_60,25,20,60,,Painting,,
Ac_25_20_88,25,20,88,,Technical drawing,,
Ac_25_30,25,30,,,Scientific and laboratory activities,,
Ac_25_30_02,25,30,02,,Anechoic chamber activities,,
Ac_25_30_04,25,30,04,,Astronomy activities,,
Ac_25_30_07,25,30,07,,Biology activities,,
Ac_25_30_10,25,30,10,,Bioscience activities,,
Ac_25_30_13,25,30,13,,Chemistry activities,,
Ac_25_30_15,25,30,15,,Clinical biochemistry activities,,
Ac_25_30_16,25,30,16,,Clinical microbiology activities,,
Ac_25_30_17,25,30,17,,Clinical pathology activities,,
Ac_25_30_19,25,30,19,,Containment activities,,
Ac_25_30_21,25,30,21,,Dark room activities,,
Ac_25_30_22,25,30,22,,Dental laboratory activities,,
Ac_25_30_23,25,30,23,,Dissection,,
Ac_25_30_26,25,30,26,,Earth sciences activities,,
Ac_25_30_27,25,30,27,,Engineering activities,,
Ac_25_30_28,25,30,28,,Experiment controlling,,
Ac_25_30_29,25,30,29,,Flow cytometry activities,,
Ac_25_30_30,25,30,30,,Food testing,,
Ac_25_30_31,25,30,31,,Forensic science activities,,
Ac_25_30_33,25,30,33,,Geology activities,,
Ac_25_30_36,25,30,36,,Hyperbaric chamber activities,,
Ac_25_30_46,25,30,46,,Laboratory cold activities,,
Ac_25_30_47,25,30,47,,Laboratory warm activities,,
Ac_25_30_50,25,30,50,,Material testing,,
Ac_25_30_66,25,30,66,,Physics activities,,
Ac_25_30_68,25,30,68,,Psychology activities,,
Ac_25_30_70,25,30,70,,Radiation shielded activities,,
Ac_25_30_72,25,30,72,,Results interpreting,,
Ac_25_30_76,25,30,76,,Scientific instrument activities,,
Ac_25_30_78,25,30,78,,Seismograph activities,,
Ac_25_30_85,25,30,85,,Sterilizing activities,,
Ac_25_30_89,25,30,89,,Tissue culturing,,
Ac_25_30_90,25,30,90,,Toxicology activities,,
Ac_25_50,25,50,,,Exhibition activities,,
Ac_25_50_04,25,50,04,,Art exhibiting,,
Ac_25_50_15,25,50,15,,Collection exhibiting,,
Ac_25_50_16,25,50,16,,Conservation of art and artefacts,,
Ac_25_50_21,25,50,21,,Diorama exhibiting,,
Ac_25_50_29,25,50,29,,Fauna exhibiting,,
Ac_25_50_31,25,50,31,,Flora exhibiting,,
Ac_25_50_65,25,50,65,,Projecting representations of the night sky,,
Ac_25_50_73,25,50,73,,Sculpture exhibiting,,
Ac_25_50_94,25,50,94,,Viewing activities,,
Ac_25_70,25,70,,,Information activities,,
Ac_25_70_04,25,70,04,,Archiving,,
Ac_25_70_05,25,70,05,,Audiovisual studying,,
Ac_25_70_11,25,70,11,,Cataloguing,,
Ac_25_70_23,25,70,23,,Domestic book storing and reading,,
Ac_25_70_30,25,70,30,,Film storing,,
Ac_25_70_47,25,70,47,,Library storing,,
Ac_25_70_71,25,70,71,,Reading,,
Ac_25_70_72,25,70,72,,Records storing,,
Ac_25_70_76,25,70,76,,Scanning,,
Ac_25_90,25,90,,,Worship activities,,
Ac_25_90_12,25,90,12,,Ceremonial worship activities,,
Ac_25_90_15,25,90,15,,Conducting acts of worship,,
Ac_25_90_60,25,90,60,,Pastoral care,,
Ac_25_90_67,25,90,67,,Preparing for acts of worship,,
Ac_30,30,,,,Industrial activities,,
Ac_30_10,30,10,,,Mineral extraction activities,,
Ac_30_10_57,30,10,57,,Offshore oil and gas drilling,,
Ac_30_10_59,30,10,59,,Onshore oil and gas drilling,,
Ac_30_10_60,30,10,60,,Opencast mining,,
Ac_30_10_69,30,10,69,,Quarrying,,
Ac_30_10_91,30,10,91,,Underground mining,,
Ac_30_10_93,30,10,93,,Underground mine accessing,,
Ac_30_10_94,30,10,94,,Underground mine tunnelling,,
Ac_30_20,30,20,,,Nuclear and chemical management activities,,
Ac_30_20_30,30,20,30,,High heat highly enriched uranium radioactive waste managing,,
Ac_30_20_35,30,20,35,,High heat mixed oxide fuel radioactive waste managing,,
Ac_30_20_40,30,20,40,,High heat plutonium radioactive waste managing,,
Ac_30_20_45,30,20,45,,High heat radioactive waste managing,,
Ac_30_20_50,30,20,50,,High heat spent fuel radioactive waste managing,,
Ac_30_20_60,30,20,60,,Low heat depleted natural low enrichment uranium managing,,
Ac_30_20_65,30,20,65,,Low heat robust shielded radioactive waste managing,,
Ac_30_20_70,30,20,70,,Low heat shielded radioactive waste managing,,
Ac_30_20_75,30,20,75,,Low heat unshielded radioactive waste managing,,
Ac_30_30,30,30,,,Mineral processing activities,,
Ac_30_30_33,30,30,33,,Gas processing,,
Ac_30_30_58,30,30,58,,Oil processing,,
Ac_30_30_59,30,30,59,,Ore processing,,
Ac_30_40,30,40,,,Animal and plant products processing activities,,
Ac_30_40_06,30,40,06,,Baking,,
Ac_30_40_07,30,40,07,,Bottling,,
Ac_30_40_09,30,40,09,,Brewing,,
Ac_30_40_10,30,40,10,,Butter making,,
Ac_30_40_11,30,40,11,,Canning,,
Ac_30_40_18,30,40,18,,Cheese making,,
Ac_30_40_22,30,40,22,,Distilling,,
Ac_30_40_30,30,40,30,,Fish processing,,
Ac_30_40_32,30,40,32,,Fresh fruit and vegetable packing,,
Ac_30_40_44,30,40,44,,Juicing,,
Ac_30_40_52,30,40,52,,Meat processing,,
Ac_30_40_54,30,40,54,,Milk processing,,
Ac_30_40_55,30,40,55,,Milling,,
Ac_30_40_63,30,40,63,,Plant fibre sorting,,
Ac_30_40_65,30,40,65,,Poultry processing,,
Ac_30_40_80,30,40,80,,Slaughtering,,
Ac_30_40_87,30,40,87,,Tanning,,
Ac_30_40_88,30,40,88,,Threshing,,
Ac_30_40_89,30,40,89,,Timber sawing,,
Ac_30_40_90,30,40,90,,Tobacco drying,,
Ac_30_40_96,30,40,96,,Wine making,,
Ac_30_40_98,30,40,98,,Wool sorting,,
Ac_30_50,30,50,,,Manufacturing activities,,
Ac_30_50_27,30,50,27,,Electronics clean activities,,
Ac_30_50_30,30,50,30,,Heavy industrial activities,,
Ac_30_50_53,30,50,53,,Light industrial activities,,
Ac_30_50_60,30,50,60,,Packaging,,
Ac_30_50_61,30,50,61,,Paint spraying,,
Ac_30_50_64,30,50,64,,Printing,,
Ac_30_60,30,60,,,Cleaning and maintenance activities,,
Ac_30_60_12,30,60,12,,Cleaning,,
Ac_30_60_13,30,60,13,,Clothes drying and airing,,
Ac_30_60_15,30,60,15,,Commercial laundering,,
Ac_30_60_16,30,60,16,,Conservation activities,,
Ac_30_60_17,30,60,17,,Conservation cleaning,,
Ac_30_60_22,30,60,22,,Decontaminating,,
Ac_30_60_23,30,60,23,,Domestic laundering,,
Ac_30_60_24,30,60,24,,Dry cleaning,,
Ac_30_60_42,30,60,42,,Ironing,,
Ac_30_60_47,30,60,47,,Laundering,,
Ac_30_60_71,30,60,71,,Restoration activities,,
Ac_30_60_75,30,60,75,,Service laundering,,
Ac_30_60_94,30,60,94,,Vehicle washing,,
Ac_30_60_96,30,60,96,,Washing up,,
Ac_30_80,30,80,,,Kinetic power generation,,
Ac_30_85,30,85,,,Marine and water storage and maintenance activities,,
Ac_30_85_08,30,85,08,,Boat repairing,,
Ac_30_85_24,30,85,24,,Dry dock ship repairing,,
Ac_30_85_30,30,85,30,,Floating dock ship repairing,,
Ac_30_85_97,30,85,97,,Wet dock ship repairing,,
Ac_30_90,30,90,,,Warehousing and distribution activities,,
Ac_30_90_33,30,90,33,,Goods delivery,,
Ac_30_90_48,30,90,48,,Loading and unloading,,
Ac_30_90_80,30,90,80,,Sorting and distributing,,
Ac_30_90_96,30,90,96,,Warehousing,,
Ac_32,32,,,,Water and land management activities,,
Ac_32_10,32,10,,,Agricultural and horticultural activities,,
Ac_32_10_02,32,10,02,,Agricultural maintenance,,
Ac_32_10_26,32,10,26,,Farmyard activities,,
Ac_32_10_27,32,10,27,,Fertilizing,,
Ac_32_10_29,32,10,29,,Fish cultivating,,
Ac_32_10_34,32,10,34,,Glasshouse growing,,
Ac_32_10_35,32,10,35,,Harvesting,,
Ac_32_10_36,32,10,36,,Hedge laying,,
Ac_32_10_38,32,10,38,,Horticultural activities,,
Ac_32_10_42,32,10,42,,Irrigating,,
Ac_32_10_47,32,10,47,,Livestock activities,,
Ac_32_10_52,32,10,52,,Milking,,
Ac_32_10_55,32,10,55,,Mushroom cultivating,,
Ac_32_10_61,32,10,61,,Pest management,,
Ac_32_10_64,32,10,64,,Ploughing,,
Ac_32_10_66,32,10,66,,Poultry rearing,,
Ac_32_10_68,32,10,68,,Propagating,,
Ac_32_10_70,32,10,70,,Pruning,,
