Code,Group,Sub group,Section,Object,Title,NRM
Ac_42_90_99,42,90,99,,White-water rafting,
Ac_42_95,42,95,,,Winter sports activities,
Ac_42_95_02,42,95,02,,Alpine skiing,
Ac_42_95_08,42,95,08,,Bobsleighing,
Ac_42_95_19,42,95,19,,Cross-country skiing,
Ac_42_95_20,42,95,20,,Curling,
Ac_42_95_32,42,95,32,,Freestyle skiing,
Ac_42_95_40,42,95,40,,Ice skating,
Ac_42_95_41,42,95,41,,Ice hockey,
Ac_42_95_49,42,95,49,,Luge,
Ac_42_95_76,42,95,76,,Short track speed skating,
Ac_42_95_77,42,95,77,,Skeleton sledding,
Ac_42_95_78,42,95,78,,Skiing,
Ac_42_95_79,42,95,79,,Ski jumping,
Ac_42_95_80,42,95,80,,Snowboarding,
Ac_42_95_83,42,95,83,,Speed skating,
Ac_45,45,,,,Residential activities,
Ac_45_30,45,30,,,External living activities,
Ac_45_30_11,45,30,11,,Camping,
Ac_45_30_12,45,30,12,,Caravanning,
Ac_45_30_33,45,30,33,,Gardening,
Ac_45_45,45,45,,,Living activities,
Ac_45_45_14,45,45,14,,Communal socializing,
Ac_45_45_22,45,45,22,,Dining,
Ac_45_45_79,45,45,79,,Sleeping,
Ac_45_70,45,70,,,Residential support activities,
Ac_45_70_16,45,70,16,,Concierge servicing,
Ac_45_70_93,45,70,93,,Utility activities,
Ac_50,50,,,,Waste disposal activities,
Ac_50_40,50,40,,,Dry waste collecting,
Ac_50_40_72,50,40,72,,Refuse storing,
Ac_50_40_78,50,40,78,,Scrapping,
Ac_55,55,,,,Piped supply activities,
Ac_55_60,55,60,,,Piped supply installations testing,
Ac_55_60_30,55,60,30,,Fire suppression installation testing,
Ac_55_60_68,55,60,68,,Public health installation testing,
Ac_55_60_96,55,60,96,,Water supply installation testing,
Ac_55_65,55,65,,,Piped supply systems commissioning,
Ac_55_65_31,55,65,31,,Fire suppression systems commissioning,
Ac_55_65_96,55,65,96,,Water supply systems commissioning,
Ac_60,60,,,,"Heating, cooling and refrigeration activities",
Ac_60_60,60,60,,,Heating and chilled water installations testing,
Ac_60_60_13,60,60,13,,Chilled water installations testing,
Ac_60_60_36,60,60,36,,Heating installations testing,
Ac_60_60_63,60,60,63,,Heating and cooling plant and equipment testing,
Ac_60_60_65,60,60,65,,Pressure testing pipework,
Ac_60_65,60,65,,,Heating and cooling systems and plant commissioning,
Ac_60_65_06,60,65,06,,Boilers commissioning,
Ac_60_65_13,60,65,13,,Chilled water systems commissioning,
Ac_60_65_36,60,65,36,,Heating systems commissioning,
Ac_60_65_70,60,65,70,,Refrigeration plant and equipment commissioning,
Ac_65,65,,,,Ventilation and air conditioning activities,
Ac_65_60,65,60,,,Ventilation and air conditioning installation testing,
Ac_65_60_01,65,60,01,,Air conditioning plant and equipment testing,
Ac_65_60_02,65,60,02,,Air supply installations testing,
Ac_65_60_63,65,60,63,,Ventilation plant and equipment testing,
Ac_65_65,65,65,,,Ventilation and air conditioning systems commissioning,
Ac_65_65_02,65,65,02,,Air systems commissioning,
Ac_70,70,,,,Electrical activities,
Ac_70_60,70,60,,,Electrical installations testing,
Ac_70_60_26,70,60,26,,Electrical equipment inspection and testing,
Ac_70_60_28,70,60,28,,Emergency lighting installations testing,
Ac_70_60_35,70,60,35,,Hazardous areas electrical wiring inspection and testing,
Ac_70_60_37,70,60,37,,High-voltage electrical installations testing,
Ac_70_60_46,70,60,46,,Lighting installations testing,
Ac_70_60_47,70,60,47,,Lightning protection installations testing,
Ac_70_60_49,70,60,49,,Low-voltage electrical installation testing and inspecting,5.8.1 Electrical mains and sub-mains distribution;
Ac_70_65,70,65,,,Electrical systems commissioning,
Ac_70_65_46,70,65,46,,Lighting systems commissioning,
Ac_75,75,,,,"Communications, security, safety and protection activities",
Ac_75_60,75,60,,,"Communications, security, safety and protection installations testing",
Ac_75_60_01,75,60,01,,Access control systems testing,
Ac_75_60_04,75,60,04,,Audiovisual systems testing,
Ac_75_60_15,75,60,15,,Control systems testing,
Ac_75_60_30,75,60,30,,Fire protection installation testing,
Ac_75_60_42,75,60,42,,Intruder alarm systems testing,
Ac_75_60_47,75,60,47,,Lifts testing,
Ac_75_60_80,75,60,80,,Security systems testing,
Ac_75_60_85,75,60,85,,Surveillance equipment installations testing,
Ac_75_60_92,75,60,92,,Telecommunications systems testing,
Ac_75_65,75,65,,,"Communications, security, safety and protection systems commissioning",
Ac_75_65_01,75,65,01,,Access control systems commissioning,
Ac_75_65_04,75,65,04,,Audiovisual systems commissioning,
Ac_75_65_15,75,65,15,,Control systems commissioning,
Ac_75_65_30,75,65,30,,Fire alarm systems commissioning,
Ac_75_65_42,75,65,42,,Intruder alarm systems commissioning,
Ac_75_65_47,75,65,47,,Lifts commissioning,
Ac_75_65_80,75,65,80,,Security systems commissioning,
Ac_75_65_85,75,65,85,,Surveillance systems commissioning,
Ac_75_65_92,75,65,92,,Telecommunications systems commissioning,
Ac_80,80,,,,Transport activities,
Ac_80_00,80,00,,,Accommodation works activities,
Ac_80_05,80,05,,,Aerospace ground activities,
Ac_80_05_02,80,05,02,,Aeroplane landing,
Ac_80_05_03,80,05,03,,Aeroplane take-off,
Ac_80_05_05,80,05,05,,Aircraft manoeuvring,
Ac_80_05_06,80,05,06,,Aircraft manoeuvring buffering,
Ac_80_05_07,80,05,07,,Aircraft standing,
Ac_80_05_09,80,05,09,,Airport controlling,
Ac_80_05_33,80,05,33,,Glider landing,
Ac_80_05_34,80,05,34,,Glider take-off,
Ac_80_05_36,80,05,36,,Hang gliding landing,
Ac_80_05_37,80,05,37,,Hang gliding take-off,
Ac_80_05_38,80,05,38,,Helicopter landing,
Ac_80_05_39,80,05,39,,Helicopter take-off,
Ac_80_05_82,80,05,82,,Spacecraft landing,
Ac_80_05_84,80,05,84,,Spacecraft take-off,
Ac_80_10,80,10,,,Loading and embarkation activities,
Ac_80_10_04,80,10,04,,Aircraft fuelling,
Ac_80_10_06,80,10,06,,Baggage claiming,
Ac_80_10_07,80,10,07,,Baggage handling,
Ac_80_10_08,80,10,08,,Baggage loading,
Ac_80_10_12,80,10,12,,Cargo handling,
Ac_80_10_13,80,10,13,,Cargo loading,
Ac_80_10_20,80,10,20,,Customs controlling,
Ac_80_10_60,80,10,60,,Passenger arriving,
Ac_80_10_61,80,10,61,,Passenger departing,
Ac_80_10_62,80,10,62,,Passenger disembarking,
Ac_80_10_63,80,10,63,,Passenger embarking,
Ac_80_10_64,80,10,64,,Passenger gathering,
Ac_80_10_65,80,10,65,,Passport controlling,
Ac_80_10_86,80,10,86,,Ticketing,
Ac_80_15,80,15,,,Aerospace maintenance activities,
Ac_80_15_01,80,15,01,,Aircraft cleaning,
Ac_80_15_02,80,15,02,,Aircraft maintaining,
Ac_80_15_04,80,15,04,,Aircraft repairing,
Ac_80_15_79,80,15,79,,Spacecraft cleaning,
Ac_80_15_80,80,15,80,,Spacecraft maintaining,
Ac_80_15_81,80,15,81,,Spacecraft preparing,
Ac_80_15_82,80,15,82,,Spacecraft repairing,
Ac_80_20,80,20,,,Cableway activities,
Ac_80_20_13,80,20,13,,Cableway travelling,
Ac_80_30,80,30,,,Cable transport storage and maintenance activities,
Ac_80_30_34,80,30,34,,Gondola repair and cleaning,
Ac_80_30_35,80,30,35,,Gondola storing,
Ac_80_35,80,35,,,Highway activities,
Ac_80_35_08,80,35,08,,Bus manoeuvring,
Ac_80_35_12,80,35,12,,Car manoeuvring,
Ac_80_35_16,80,35,16,,Carriageway separating,
Ac_80_35_24,80,35,24,,Driving,
Ac_80_35_46,80,35,46,,Laying-by and passing,
Ac_80_35_63,80,35,63,,Pedestrian crossing,
Ac_80_35_64,80,35,64,,Pedestrian standing,
Ac_80_35_70,80,35,70,,Railway crossing,
Ac_80_35_73,80,35,73,,Road buffering,
Ac_80_35_90,80,35,90,,Truck manoeuvring,
Ac_80_35_95,80,35,95,,Vehicle manoeuvring,
Ac_80_45,80,45,,,Highway storage and maintenance activities,
Ac_80_45_09,80,45,09,,Bus standing,
Ac_80_45_40,80,45,40,,Indoor vehicle parking,
Ac_80_45_59,80,45,59,,Outdoor vehicle parking,
Ac_80_45_91,80,45,91,,Truck standing,
Ac_80_45_94,80,45,94,,Vehicle fuelling and charging,
Ac_80_45_95,80,45,95,,Vehicle inspecting,
Ac_80_45_96,80,45,96,,Vehicle servicing,
Ac_80_50,80,50,,,Railway activities,
Ac_80_50_50,80,50,50,,Marshalling,
Ac_80_50_70,80,50,70,,Rail over passing,
Ac_80_50_71,80,50,71,,Rail signal controlling,
Ac_80_50_73,80,50,73,,Railway track buffering,
Ac_80_50_75,80,50,75,,Railway travel,
Ac_80_50_76,80,50,76,,Rail under passing,
Ac_80_50_90,80,50,90,,Train stopping,
Ac_80_60,80,60,,,Rail storage and maintenance activities,
Ac_80_60_11,80,60,11,,Carriage cleaning,
Ac_80_60_26,80,60,26,,Engine fuelling,
Ac_80_60_27,80,60,27,,Engine inspecting,
Ac_80_60_28,80,60,28,,Engine servicing,
Ac_80_60_29,80,60,29,,Engine washing,
Ac_80_60_70,80,60,70,,Rail repairing,
Ac_80_70,80,70,,,Marine way and waterway activities,
Ac_80_70_11,80,70,11,,Canal level changing,
Ac_80_70_12,80,70,12,,Canal travelling,
Ac_80_70_37,80,70,37,,Harbour level changing,
Ac_80_94,80,94,,,Bridge function,
Ac_80_94_41,80,94,41,,Bridge inspecting,
Ac_80_94_60,80,94,60,,Passing over a bridge,
Ac_80_94_90,80,94,90,,Passing under a bridge,
Ac_85,85,,,,Operation and maintenance activities,
Ac_85_10,85,10,,,Barrier and fence maintenance activities,
Ac_85_10_06,85,10,06,,Barrier maintenance,"8.4.4 Barriers and guardrails (default); 2.7.2 Balustrades and handrails; 2.5.5 Subsidiary walls, balustrades and proprietary balconies;"
Ac_85_10_30,85,10,30,,Fencing maintenance,8.4.1 Fencing and railings (default); 8.4.4 Barriers and guardrails;
Ac_85_10_45,85,10,45,,Kerbs and channels maintenance,"8.6.1 Surface water and foul water drainage; 2.2.3 Drainage to balconies; 8.2.1 Roads, paths and pavings (default); 2.3.4 Roof drainage; 8.5.1 Site/street furniture and equipment;"
Ac_85_10_95,85,10,95,,Vehicle restraint systems maintenance,8.4.1 Fencing and railings; 8.4.4 Barriers and guardrails (default);
Ac_85_30,85,30,,,Flora maintenance activities,
Ac_85_30_01,85,30,01,,Amenity grass maintenance,8.3.1 Seeding and turfing (default);
Ac_85_30_02,85,30,02,,Amenity planting maintenance,8.3.2 External planting (default);
Ac_85_30_04,85,30,04,,Aquatic and wetland planting maintenance,8.3.2 External planting (default);
Ac_85_30_28,85,30,28,,External container planting maintenance,8.3.3 Irrigation systems; 8.3.2 External planting (default);
Ac_85_30_30,85,30,30,,Forestry maintenance,8.3.2 External planting (default);
Ac_85_30_37,85,30,37,,Hedgerow maintenance,8.3.2 External planting (default);
Ac_85_30_40,85,30,40,,Internal container planting maintenance,4.1.7 Internal planting (default);
Ac_85_30_47,85,30,47,,Living roof maintenance,2.3.2 Roof coverings (default);
Ac_85_30_50,85,30,50,,Meadow grass maintenance,8.3.1 Seeding and turfing (default);
Ac_85_30_80,85,30,80,,Sports turf maintenance,8.3.1 Seeding and turfing (default);
Ac_85_30_95,85,30,95,,Vegetation control maintenance,0.1.3 Eradication of plant growth; 4.1.7 Internal planting; 8.3.2 External planting (default);
Ac_85_30_97,85,30,97,,Wildflowers meadow maintenance,
Ac_85_50,85,50,,,Marine maintenance activities,
Ac_85_50_24,85,50,24,,Dredging,
Ac_85_60,85,60,,,Paving maintenance activities,
Ac_85_60_02,85,60,02,,Asphalt paving maintenance,"2.4.2 Stair/ramp finishes; 3.2.1 Finishes to floors; 2.3.2 Roof coverings; 8.2.1 Roads, paths and pavings (default);"
Ac_85_60_04,85,60,04,,Asphalt sports paving maintenance,2.4.2 Stair/ramp finishes; 8.2.2 Special surfacings and pavings (default); 3.2.1 Finishes to floors; 2.3.2 Roof coverings;
Ac_85_60_10,85,60,10,,Bound aggregate paving maintenance,7.6.2 Concrete repairs; 2.4.2 Stair/ramp finishes; 8.2.2 Special surfacings and pavings (default); 3.2.1 Finishes to floors; 2.3.2 Roof coverings;
Ac_85_60_50,85,60,50,,Mat and sheet paving maintenance,2.4.2 Stair/ramp finishes; 8.2.2 Special surfacings and pavings (default); 3.2.1 Finishes to floors; 2.3.2 Roof coverings;
Ac_85_60_80,85,60,80,,Sport or play paving maintenance,2.4.2 Stair/ramp finishes; 8.2.2 Special surfacings and pavings (default); 3.2.1 Finishes to floors; 2.3.2 Roof coverings;
Ac_85_60_82,85,60,82,,Sports or play unbound paving maintenance,8.2.2 Special surfacings and pavings (default);
Ac_85_60_92,85,60,92,,Unbound paving maintenance,"8.2.1 Roads, paths and pavings (default);"
Ac_85_60_93,85,60,93,,Unit paving maintenance,"2.4.2 Stair/ramp finishes; 2.3.2 Roof coverings; 8.2.1 Roads, paths and pavings (default);"
Ac_85_65,85,65,,,Plant and controls operating,
Ac_85_65_08,85,65,08,,Boiler operating,
Ac_85_65_15,85,65,15,,Controlling,
Ac_85_65_26,85,65,26,,Electrical switching,
Ac_85_65_27,85,65,27,,Equipment operating,
Ac_85_65_32,85,65,32,,Furnace operating,
Ac_85_65_42,85,65,42,,Incinerating,
Ac_85_65_48,85,65,48,,Lift machine operating,
Ac_85_65_50,85,65,50,,Meter checking,
Ac_85_65_64,85,65,64,,Plant operating,
Ac_85_65_77,85,65,77,,Server operating,
Ac_85_65_90,85,65,90,,Transformer operating,
Ac_85_70,85,70,,,Retrospective application activities,
Ac_85_70_40,85,70,40,,Insulating and waterproofing retrofitted living roofs,2.3.2 Roof coverings (default);
Ac_85_70_70,85,70,70,,Retrospective applying of fire retardant treatment,
Ac_85_70_75,85,70,75,,Retrospective applying of preservative treatment,
Ac_90,90,,,,Circulation and plant activities,
Ac_90_10,90,10,,,Circulation activities,
Ac_90_10_02,90,10,02,,Air blocking,
Ac_90_10_14,90,10,14,,Circulating between rooms,
Ac_90_10_16,90,10,16,,Covered walking,
Ac_90_10_24,90,10,24,,Dropping-off and collecting,
Ac_90_10_27,90,10,27,,Entering and exiting,
Ac_90_10_34,90,10,34,,Goods conveying,
Ac_90_10_49,90,10,49,,Lift stopping and calling,
Ac_90_10_50,90,10,50,,Lift travelling,
Ac_90_10_77,90,10,77,,Sheltering,
Ac_90_10_78,90,10,78,,Shoppers moving and circulation,
Ac_90_10_93,90,10,93,,Uncovered walking,
Ac_90_10_96,90,10,96,,Wheelchair travelling,
Ac_90_20,90,20,,,Common activities,
Ac_90_20_09,90,20,09,,Briefing,
Ac_90_20_13,90,20,13,,Changing,
Ac_90_20_42,90,20,42,,Interviewing,
Ac_90_20_69,90,20,69,,Queuing,
Ac_90_20_72,90,20,72,,Resting,
Ac_90_20_82,90,20,82,,Spectator seating,
Ac_90_20_83,90,20,83,,Spectator standing,
Ac_90_20_96,90,20,96,,Waiting,
Ac_90_50,90,50,,,Storing activities,
Ac_90_50_02,90,50,02,,Aircraft storing,
Ac_90_50_04,90,50,04,,Arms storing,
Ac_90_50_06,90,50,06,,Baggage storing,
Ac_90_50_07,90,50,07,,Beer storing,
Ac_90_50_09,90,50,09,,Blood storing,
Ac_90_50_10,90,50,10,,Boat storing,
Ac_90_50_11,90,50,11,,Cargo storing,
Ac_90_50_13,90,50,13,,Chemicals storing,
Ac_90_50_14,90,50,14,,Clothes storing,
Ac_90_50_15,90,50,15,,Cold storing,
Ac_90_50_24,90,50,24,,Dry waste storing,
Ac_90_50_25,90,50,25,,Evidence storing,
Ac_90_50_26,90,50,26,,Explosives storing,
Ac_90_50_28,90,50,28,,Feed storing,
Ac_90_50_29,90,50,29,,Flammable chemicals storing,
Ac_90_50_30,90,50,30,,Food storing,
Ac_90_50_32,90,50,32,,Fuel storing,
Ac_90_50_34,90,50,34,,Gas storing,
Ac_90_50_35,90,50,35,,General storing,
Ac_90_50_36,90,50,36,,Glider storing,
Ac_90_50_37,90,50,37,,Goods storing,
Ac_90_50_39,90,50,39,,Grain storing,
Ac_90_50_41,90,50,41,,Hang glider storing,
Ac_90_50_42,90,50,42,,Hazardous waste storing,
Ac_90_50_44,90,50,44,,Helicoptor storing,
Ac_90_50_47,90,50,47,,Left luggage storing,
Ac_90_50_52,90,50,52,,Medical records storing,
Ac_90_50_53,90,50,53,,Mineral storing,
Ac_90_50_58,90,50,58,,Oil storing,
Ac_90_50_59,90,50,59,,Outdoor storing,
Ac_90_50_65,90,50,65,,Pharmacy storing,
Ac_90_50_70,90,50,70,,Raw materials storing,
Ac_90_50_75,90,50,75,,Scientific equipment storing,
Ac_90_50_77,90,50,77,,Secure storing,
Ac_90_50_80,90,50,80,,Solid fuel storing,
Ac_90_50_84,90,50,84,,Storage of human remains,
Ac_90_50_91,90,50,91,,Vehicle storing,
Ac_90_50_92,90,50,92,,Walk-in clothes storing,
Ac_90_50_93,90,50,93,,Waste gas storing,
Ac_90_50_94,90,50,94,,Waste liquids storing,
Ac_90_50_95,90,50,95,,Waste solids storing,
Ac_90_50_96,90,50,96,,Water storing,
Ac_90_50_97,90,50,97,,Wet waste storing,
Ac_90_50_98,90,50,98,,Wine storing,
