Code,Group,Sub group,Section,Object,Title,NRM
TE_70_80_20_80,70,80,20,80,Sewer test and inspection equipment,
TE_70_80_25,70,80,25,,Electrical testing equipment,
TE_70_80_25_11,70,80,25,11,Cable fault reflectometers,
TE_70_80_25_12,70,80,25,12,Cable fault locators,
TE_70_80_25_15,70,80,25,15,Clamp meters,
TE_70_80_25_30,70,80,25,30,Frequency selective meters,
TE_70_80_25_32,70,80,25,32,Fuse finder kits,
TE_70_80_25_42,70,80,25,42,Illuminance meters,
TE_70_80_25_44,70,80,25,44,Impedance meters,
TE_70_80_25_76,70,80,25,76,Scopemeters,
TE_70_80_25_92,70,80,25,92,Ultrasonic flaw detectors,
TE_70_80_40,70,80,40,,Pipe testing equipment,
TE_70_80_60,70,80,60,,Sampling equipment,
TE_70_80_80,70,80,80,,Weighing machines for construction materials,
TE_70_80_90,70,80,90,,Weighing machines for vehicles,
