Code,Group,Sub group,Section,Object,Title,NBS Code,NRM
Ac,,,,,Activities,,
Co,,,,,Complexes,,
EF,,,,,Elements/ functions,,
En,,,,,Entities,,
FI,,,,,Form of Information,,
PM,,,,,Project Management,,
Pr,,,,,Products,,
SL,,,,,Spaces/ locations,,
Ss,,,,,Systems,,
TE,,,,,Tools and Equipment,,
Zz,,,,,CAD,,
Ro,,,,,Roles,,
Ro_10_30_88,10,30,88,,Technology consultant,,
Ro_10_40,10,40,,,Operation management roles,,
Ro_10_40_01,10,40,01,,Access manager,,
Ro_10_40_11,10,40,11,,Catering manager,,
Ro_10_40_20,10,40,20,,Configuration change manager,,
Ro_10_40_22,10,40,22,,Cost manager,,
Ro_10_40_24,10,40,24,,Demand manager,,
Ro_10_40_28,10,40,28,,Energy manager,,
Ro_10_40_30,10,40,30,,Facilities manager (F),00-05-20/150 Facilities Manager;,
Ro_10_40_32,10,40,32,,Fleet manager,,
Ro_10_40_36,10,40,36,,Health and safety manager,,
Ro_10_40_43,10,40,43,,IT business analyst,,
Ro_10_40_47,10,40,47,,Legal representative,,
Ro_10_40_48,10,40,48,,Logistics manager,,
Ro_10_40_49,10,40,49,,Maintenance planner,,
Ro_10_40_50,10,40,50,,Maintenance provider,,
Ro_10_40_52,10,40,52,,Management consultant,,
Ro_10_40_53,10,40,53,,Marketing consultant,,
Ro_10_40_65,10,40,65,,Procurement consultant,,
Ro_10_40_74,10,40,74,,Safety manager,,
Ro_10_40_76,10,40,76,,Security consultant,,
Ro_10_40_86,10,40,86,,Timetable assurance coordinator,,
Ro_10_40_88,10,40,88,,Traffic consultant,,
Ro_10_40_90,10,40,90,,Transportation manager,,
Ro_10_80,10,80,,,Support roles,,
Ro_10_80_25,10,80,25,,Editor,,
Ro_10_80_90,10,80,90,,Technical author,,
Ro_30,30,,,,Delivery roles,,
Ro_30_10,30,10,,,Delivery team roles,,
Ro_30_10_13,30,10,13,,Clerk of works,00-05-20/125 Clerk of works;,
Ro_30_10_17,30,10,17,,Commissioning engineer,,
Ro_30_10_19,30,10,19,,Contract administrator,00-05-20/130 Contract Administrator;,
Ro_30_10_20,30,10,20,,Contractor (W),,
Ro_30_10_22,30,10,22,,Cost consultant,,
Ro_30_10_27,30,10,27,,Employer's agent,00-05-20/140 Employer's Agent;,
Ro_30_10_36,30,10,36,,Health and safety consultant,,
Ro_30_10_42,30,10,42,,Information manager,00-05-20/155 Information Manager;,
Ro_30_10_43,30,10,43,,Insurance consultant,,
Ro_30_10_47,30,10,47,,Legal consultant,,
Ro_30_10_67,30,10,67,,Project manager,00-05-20/160 Project Manager;,
Ro_30_10_85,30,10,85,,Sub-contractor (X),,
Ro_30_30,30,30,,,Official roles,00-05-20/200 Statutory roles;,
Ro_30_30_09,30,30,09,,Building control officer,,
Ro_30_30_16,30,30,16,,Conservation officer,,
Ro_30_30_20,30,30,20,,Development control officer,,
Ro_30_30_22,30,30,22,,Dispute resolution officer,,
Ro_30_30_26,30,30,26,,Environmental officer,,
Ro_30_30_29,30,30,29,,Flood and coastal risk management officer,,
Ro_30_30_36,30,30,36,,Heritage officer,,
Ro_30_30_60,30,30,60,,Party wall surveyor,,
Ro_30_30_65,30,30,65,,Planning officer,,
Ro_30_30_67,30,30,67,,Principal contractor,00-05-20/210 Principal Contractor;,
Ro_30_30_68,30,30,68,,Principal designer,00-05-20/205 Principal Designer;,
Ro_30_40,30,40,,,Supplier roles,,
Ro_30_40_36,30,40,36,,Hardware vendor,,
Ro_30_40_40,30,40,40,,Importer,,
Ro_30_40_54,30,40,54,,Manufacturer,,
Ro_30_40_56,30,40,56,,Nominated supplier,,
Ro_30_40_79,30,40,79,,Software vendor,,
Ro_30_40_86,30,40,86,,Supplier,,
Ro_30_50,30,50,,,Team lead roles,00-05-20/115 Management and delivery roles;,
Ro_30_50_04,30,50,04,,Asset management lead,,
Ro_30_50_19,30,50,19,,Construction lead,,
Ro_30_50_25,30,50,25,,Design lead,,
Ro_30_50_61,30,50,61,,Operation lead,,
Ro_30_50_69,30,50,69,,Programme lead,,
Ro_30_50_70,30,50,70,,Project lead,,
Ro_30_50_90,30,50,90,,Task team lead,,
Ro_50,50,,,,Design roles,00-05-20/250 Design roles;,
Ro_50_10,50,10,,,Building design roles,,
Ro_50_10_01,50,10,01,,Access consultant,,
Ro_50_10_03,50,10,03,,Architect (A),00-05-20/260 Architect;,
Ro_50_10_04,50,10,04,,Architectural designer,,
Ro_50_10_05,50,10,05,,Architectural technologist,,
Ro_50_10_10,50,10,10,,Building designer,,
Ro_50_10_11,50,10,11,,Catering consultant,,
Ro_50_10_14,50,10,14,,Cladding designer,,
Ro_50_10_43,50,10,43,,Interior designer (I),,
Ro_50_10_50,50,10,50,,Lighting designer,,
Ro_50_10_80,50,10,80,,Signage designer,,
Ro_50_20,50,20,,,Engineering design roles,,
Ro_50_20_02,50,20,02,,Acoustic engineer,,
Ro_50_20_06,50,20,06,,Bridge engineer,,
Ro_50_20_08,50,20,08,,Building services engineer,,
Ro_50_20_11,50,20,11,,Civil engineer (C),00-05-20/265 Civil engineer;,
Ro_50_20_24,50,20,24,,Demolition engineer,,
Ro_50_20_28,50,20,28,,Drainage engineer (D),,
Ro_50_20_30,50,20,30,,Electrical services engineer (E),00-05-20/270 Electrical services engineer;,
Ro_50_20_31,50,20,31,,Electronics engineer,,
Ro_50_20_33,50,20,33,,Fire engineer,,
Ro_50_20_37,50,20,37,,Geotechnical engineer,,
Ro_50_20_40,50,20,40,,"Heating, ventilation and air conditioning engineer (H)",,
Ro_50_20_41,50,20,41,,Highways engineer (D),,
Ro_50_20_42,50,20,42,,Hydraulic engineer,,
Ro_50_20_53,50,20,53,,"Mechanical, electrical, instrumentation, control and automation (MEICA) engineer",,
Ro_50_20_54,50,20,54,,Mechanical services engineer (M),00-05-20/280 Mechanical services engineer;,
Ro_50_20_59,50,20,59,,Overhead wires engineer,,
Ro_50_20_65,50,20,65,,Process engineer,,
Ro_50_20_68,50,20,68,,Public health engineer (P),,
Ro_50_20_70,50,20,70,,Rail engineer,,
Ro_50_20_72,50,20,72,,Reliability engineer,,
Ro_50_20_74,50,20,74,,Rolling stock engineer,,
Ro_50_20_79,50,20,79,,Signalling engineer,,
Ro_50_20_83,50,20,83,,Structural engineer (S),,
Ro_50_20_86,50,20,86,,Systems engineer,,
Ro_50_20_88,50,20,88,,Telecommunication engineer,,
Ro_50_20_90,50,20,90,,Traffic engineer,,
Ro_50_20_91,50,20,91,,Tunnel engineer,,
Ro_50_20_96,50,20,96,,Water services engineer,,
Ro_50_30,50,30,,,Environmental design roles,,
Ro_50_30_04,50,30,04,,Arboriculturalist,,
Ro_50_30_25,50,30,25,,Ecologist,,
Ro_50_30_33,50,30,33,,Garden designer,,
Ro_50_30_47,50,30,47,,Landscape architect (L),00-05-20/275 Landscape architect;,
Ro_50_30_48,50,30,48,,Landscape designer,,
Ro_50_30_94,50,30,94,,Urban designer (T),,
Ro_70,70,,,,Site roles,,
Ro_70_10,70,10,,,Surveyor and planner roles,,
Ro_70_10_10,70,10,10,,Building inspector,,
Ro_70_10_11,70,10,11,,Building surveyor (B),,
Ro_70_10_16,70,10,16,,Conservation surveyor,,
Ro_70_10_33,70,10,33,,Geotechnical surveyor (G),,
Ro_70_10_36,70,10,36,,Heritage surveyor,,
Ro_70_10_46,70,10,46,,Land surveyor (G),,
Ro_70_10_64,70,10,64,,Planning consultant,,
Ro_70_10_75,70,10,75,,Quantity surveyor (Q),00-05-20/300 Quantity surveyor;,
Ro_70_10_80,70,10,80,,Site investigation consultant,,
Ro_70_10_93,70,10,93,,Utilities surveyor,,
Ro_70_30,70,30,,,Environmental and geological roles,,
Ro_70_30_04,70,30,04,,Archaeologist,,
Ro_70_30_27,70,30,27,,Environmental assessor,,
Ro_70_30_28,70,30,28,,Environmental consultant,,
Ro_70_30_35,70,30,35,,Geographic information system consultant,,
Ro_70_30_39,70,30,39,,Hydrologist,,
Ro_70_30_85,70,30,85,,Sustainability consultant,,
Ro_70_30_94,70,30,94,,Visual impact assessor,,
Ro_70_50,70,50,,,Building trades,,
Ro_70_50_02,70,50,02,,Access floor installer,,
Ro_70_50_07,70,50,07,,Bricklayer,,
Ro_70_50_09,70,50,09,,Builder's labourer,,
Ro_70_50_10,70,50,10,,Building insulation installer,,
Ro_70_50_12,70,50,12,,Carpenter,,
Ro_70_50_14,70,50,14,,Carpet fitter,,
Ro_70_50_16,70,50,16,,Ceiling installer,,
Ro_70_50_17,70,50,17,,Cement renderer,,
Ro_70_50_18,70,50,18,,Cladding installer,,
Ro_70_50_20,70,50,20,,Construction rigger,,
Ro_70_50_22,70,50,22,,Crane operator,,
Ro_70_50_26,70,50,26,,Earth moving labourer,,
Ro_70_50_30,70,50,30,,Fencing installer,,
Ro_70_50_32,70,50,32,,Flooring installer,,
Ro_70_50_34,70,50,34,,Glazier,,
Ro_70_50_37,70,50,37,,Hoist operator,,
Ro_70_50_44,70,50,44,,Joiner,,
Ro_70_50_45,70,50,45,,Landscape installer,,
Ro_70_50_46,70,50,46,,Landscape maintenance operative,,
Ro_70_50_47,70,50,47,,Lift operator,,
Ro_70_50_60,70,50,60,,Painter and decorator,,
Ro_70_50_61,70,50,61,,Partition installer,,
Ro_70_50_62,70,50,62,,Paving and surfacing installer,,
Ro_70_50_65,70,50,65,,Plasterer,,
Ro_70_50_72,70,50,72,,Roofer,,
Ro_70_50_76,70,50,76,,Scaffolder,,
Ro_70_50_83,70,50,83,,Steel erector,,
Ro_70_50_84,70,50,84,,Steel fixer,,
Ro_70_50_85,70,50,85,,Stonemason,,
Ro_70_50_88,70,50,88,,Tiler,,
Ro_70_60,70,60,,,Services trades,,
Ro_70_60_10,70,60,10,,Cable layer,,
Ro_70_60_12,70,60,12,,CCTV installer,,
Ro_70_60_25,70,60,25,,Ductwork installer,,
Ro_70_60_27,70,60,27,,Electrician,,
Ro_70_60_30,70,60,30,,Fire detection and alarm system installer,,
Ro_70_60_33,70,60,33,,Gas fitter,,
Ro_70_60_47,70,60,47,,Lift installer,,
Ro_70_60_63,70,60,63,,Pipe fitter,,
Ro_70_60_66,70,60,66,,Plumber,,
Ro_70_60_77,70,60,77,,Security alarm system installer,,
Ro_70_60_78,70,60,78,,Services insulation intaller,,
Ro_70_60_81,70,60,81,,Sprinkler system installer,,
Ro_70_60_87,70,60,87,,Telecommunications installer,,
Ro_70_60_96,70,60,96,,Welder,,
Ro_70_65,70,65,,,Site management roles,,
Ro_70_65_66,70,65,66,,Protection officer,,
Ro_70_65_79,70,65,79,,Signalling technician,,
Ro_70_70,70,70,,,Rail and road roles,,
Ro_70_70_37,70,70,37,,Highways operative,,
Ro_70_70_68,70,70,68,,Rail labourer,,
Ro_70_70_70,70,70,70,,Rail track layer,,
Ro_70_70_72,70,70,72,,Rail traction technician,,
Ro_70_70_85,70,70,85,,Street works operative,,
