Code,Group,Sub group,Section,Object,Title,NBS Code,NRM
TE_70_50_20_67,70,50,20,67,Pipe wrenches,,
TE_70_50_20_70,70,50,20,70,Plumber's furnace,,
TE_70_50_30,70,50,30,,Hammers,,
TE_70_50_30_07,70,50,30,07,Bricklayer's hammers,,
TE_70_50_30_09,70,50,30,09,Bush hammers,,
TE_70_50_30_11,70,50,30,11,Carpenter's hammers,,
TE_70_50_30_13,70,50,30,13,Chipping hammers,,
TE_70_50_30_15,70,50,30,15,Club hammers,,
TE_70_50_30_22,70,50,30,22,Demolition hammers,,
TE_70_50_30_71,70,50,30,71,Riveting hammers,,
TE_70_50_30_73,70,50,30,73,Rotary hammers,,
TE_70_50_30_80,70,50,30,80,Sledge hammers,,
TE_70_50_40,70,50,40,,Hand-held drills and equipment,,
TE_70_50_40_06,70,50,40,06,Diamond drilling and chasing equipment,,
TE_70_50_40_07,70,50,40,07,Drill bits,,
TE_70_50_40_09,70,50,40,09,Drill rods,,
TE_70_50_40_10,70,50,40,10,Drill stands,,
TE_70_50_40_64,70,50,40,64,Pipe drilling tackle,,
TE_70_50_40_70,70,50,40,70,Reversible drills,,
TE_70_50_40_72,70,50,40,72,Rock drills,,
TE_70_50_40_73,70,50,40,73,Rotary drills,,
TE_70_50_40_96,70,50,40,96,Wheelbraces,,
TE_70_50_50,70,50,50,,Painting and insulation application equipment,,
TE_70_50_50_41,70,50,50,41,Insulation injection equipment,,
TE_70_50_50_60,70,50,50,60,Paint brushes,,
TE_70_50_50_62,70,50,50,62,Paint kettles,,
TE_70_50_50_64,70,50,50,64,Paint metering systems,,
TE_70_50_50_66,70,50,50,66,Paint rollers,,
TE_70_50_50_80,70,50,50,80,Spraying equipment for paints and insulation,,
TE_70_50_60,70,50,60,,Barrows,,
TE_70_50_60_36,70,50,60,36,Hand barrows,,
TE_70_50_60_65,70,50,60,65,Powered barrows,,
TE_70_50_65,70,50,65,,Excavation tools,,
TE_70_50_65_15,70,50,65,15,Clay spits,,
TE_70_50_65_60,70,50,65,60,Picks,,
TE_70_50_65_80,70,50,65,80,Spades,,
TE_70_50_70,70,50,70,,Levering bars,,
TE_70_50_70_20,70,50,70,20,Crowbars,,
TE_70_50_70_60,70,50,70,60,Pinch bars,,
TE_70_50_80,70,50,80,,"Screwdrivers, spanners and bolt cutters",,
TE_70_50_80_03,70,50,80,03,Allen keys,,
TE_70_50_80_08,70,50,80,08,Bolt cutters,,
TE_70_50_80_70,70,50,80,70,Ratchet screwdrivers,,
TE_70_50_80_80,70,50,80,80,Spanners,,
TE_70_50_85,70,50,85,,Trowels,,
TE_70_50_85_03,70,50,85,03,Angle trowels,,
TE_70_50_85_33,70,50,85,33,Gauging trowels,,
TE_70_50_85_46,70,50,85,46,Laying-on trowels,,
TE_70_50_90,70,50,90,,Floats,,
TE_70_50_90_18,70,50,90,18,Cross-grained floats,,
TE_70_50_90_22,70,50,90,22,Devil floats,,
TE_70_60,70,60,,,Electrical tools,,
TE_70_60_10,70,60,10,,Sanders,,
TE_70_60_10_07,70,60,10,07,Belt sanders,,
TE_70_60_10_58,70,60,10,58,Orbital sanders,,
TE_70_60_20,70,60,20,,Grinders,,
TE_70_60_20_03,70,60,20,03,Angle grinders,,
TE_70_60_20_07,70,60,20,07,Bench grinders,,
TE_70_60_20_84,70,60,20,84,Straight grinders,,
TE_70_60_30,70,60,30,,Polishers,,
TE_70_60_40,70,60,40,,Planers,,
TE_70_60_50,70,60,50,,Routers,,
TE_70_60_60,70,60,60,,Scabblers,,
TE_70_60_70,70,60,70,,Breakers,,
TE_70_60_80,70,60,80,,Strimmers,,
TE_70_80,70,80,,,Testing equipment,,
TE_70_80_10,70,80,10,,Concrete testing equipment,,
TE_70_80_20,70,80,20,,Drain testing equipment,,
TE_70_80_20_80,70,80,20,80,Sewer test and inspection equipment,,
TE_70_80_40,70,80,40,,Pipe testing equipment,,
TE_70_80_60,70,80,60,,Sampling equipment,,
TE_70_80_80,70,80,80,,Weighing machines for construction materials,,
TE_70_80_90,70,80,90,,Weighing machines for vehicles,,
